class,row,wallet,time,neighbor,full_probability,without_probability,delta,abs_delta,full_pred,without_pred,flip,risk_increasing,protective
1,199123,1L8PsiDHmetA5rAgW6W9ry8LE7yPEBXwBB,44,15ymZ1HC2WuUc2T9rXjjjbFUrpWf213fkR,0.17495699226856232,0.6077032685279846,-0.4327462762594223,0.4327462762594223,False,False,False,False,True
1,206144,1Lo45R8qkKDurPwtAU4wy6iyYYFpRPwhQa,48,1764h5LFJk1kEHxViPn5Z6GKRviuCmXmq7,0.20385636389255524,0.20976844429969788,-0.005912080407142639,0.005912080407142639,False,False,False,False,True
1,206144,1Lo45R8qkKDurPwtAU4wy6iyYYFpRPwhQa,48,1DnNbpJKecqrSA3ZP8oTWm3A7S93sqpBxt,0.20385636389255524,0.2799540162086487,-0.07609765231609344,0.07609765231609344,False,False,False,False,True
1,210318,1MBH6uJKhjbjFoHY9UwTKs59SNzY2HerFa,47,1JNchFeujbm786astAzpeRAVM1igPUMwYx,0.5943260788917542,0.8501759767532349,-0.2558498978614807,0.2558498978614807,False,False,False,False,True
1,212285,1MMVcJuPfLEygV5tgYDBg3eDeLeZ5i3idb,49,1JNchFeujbm786astAzpeRAVM1igPUMwYx,0.9872041344642639,0.9329574704170227,0.05424666404724121,0.05424666404724121,True,False,True,True,False
1,212613,1MP4tLmxSjuyLB93uvjAwbXdftZXJ2EDQ5,47,1ETa4q9o8sCpxsHJCUmupaq9iDCvC7adQf,0.4122145473957062,0.6078634262084961,-0.19564887881278992,0.19564887881278992,False,False,False,False,True
1,212839,1MQHNrkwv8yyn2uXsah1vTHm3P8dByGGmD,47,17giXgQLSosQDgMT5RV8HSFhyiEhQxnbK4,0.028624562546610832,0.027843577787280083,0.0007809847593307495,0.0007809847593307495,False,False,False,True,False
1,212839,1MQHNrkwv8yyn2uXsah1vTHm3P8dByGGmD,47,1BSQhuxTACyQukfgv4T2kSok9V1CY67bjn,0.028624562546610832,0.03814829885959625,-0.00952373631298542,0.00952373631298542,False,False,False,False,True
1,212839,1MQHNrkwv8yyn2uXsah1vTHm3P8dByGGmD,47,1KNUpuWaPpozPvoJXUEP75rpPEy4HZzcqS,0.028624562546610832,0.04406877979636192,-0.015444217249751091,0.015444217249751091,False,False,False,False,True
1,213518,1MUEYeXdUNrz1zvhAjEp1i6TN2JpNci9xA,44,3MMCb1DofhUKEpf4aGGs4rDj9QJs1HCrEJ,0.9888110160827637,0.9963604807853699,-0.007549464702606201,0.007549464702606201,True,True,False,False,True
1,219648,1N2i5g2HMZaLMD3qXZ7D3o7xa5gurF938a,46,38BoHtepsEZyWoCRKKyAe9gKW8wp3aPouM,0.6869986057281494,0.14253169298171997,0.5444669127464294,0.5444669127464294,False,False,False,True,False
1,220036,1N4sMnEDftDJayKBvQ5T6ktAwu4W2B5jAH,48,1347PE3ZDokSsE2Ws1ZvtftPXCuR4NjJsQ,0.35484418272972107,0.672444760799408,-0.3176005780696869,0.3176005780696869,False,False,False,False,True
1,220036,1N4sMnEDftDJayKBvQ5T6ktAwu4W2B5jAH,48,16FTZ3gTGqLZo5eV2zqkQwdn7oTsAnwTb4,0.35484418272972107,0.26793232560157776,0.08691185712814331,0.08691185712814331,False,False,False,True,False
1,221247,1NBVRtHcETRehoackqWxW8yCkysJsZF2vA,49,1ASCBAxmagSnPiTNJCznnpysoeyS6nFBi9,0.07052996009588242,0.17159828543663025,-0.10106832534074783,0.10106832534074783,False,False,False,False,True
1,222576,1NJYhxU4Q4Rmau1HGjJdJAUggqn5YVBdMz,43,17A16QmavnUfCW11DAApiJxp7ARnxN5pGX,0.04623442143201828,0.40503403544425964,-0.35879961401224136,0.35879961401224136,False,False,False,False,True
1,224114,1NSn81TebU8xJm9YqCMgNqe1GA7c8ZZKYu,42,12cgpFdJViXbwHbhrA3TuW1EGnL25Zqc3P,0.9951959252357483,0.9957312941551208,-0.0005353689193725586,0.0005353689193725586,True,True,False,False,True
1,226299,1NeLE9EAhu6nGDhShaRfXtbX9dAqsCuTme,42,17tuUbfeLanNs3CiugCFgtGnBT7Q8Pn4qa,0.1650763899087906,0.5289500951766968,-0.3638737052679062,0.3638737052679062,False,False,False,False,True
1,226299,1NeLE9EAhu6nGDhShaRfXtbX9dAqsCuTme,42,1Adnw7DhGpsxhZkNyHNvhfy8jSzfnW5Xoj,0.1650763899087906,0.07171477377414703,0.09336161613464355,0.09336161613464355,False,False,False,True,False
1,231181,1P67ks4WtnAhzMoNd5ykwbmgyH8f1q4Jhu,44,3MMCb1DofhUKEpf4aGGs4rDj9QJs1HCrEJ,0.9884732365608215,0.9949132204055786,-0.00643998384475708,0.00643998384475708,True,True,False,False,True
1,232266,1PBctcXYw3kfPWrJzuUdqcRPZU97pcNp8z,49,3CXr8guRrcA8g9z9rqck87e7nv49KkKMKy,0.9901239275932312,0.9816473126411438,0.008476614952087402,0.008476614952087402,True,True,False,True,False
1,232456,1PCa8mQzJpQbqK8cCbqYUuiHBaJEiuZUCc,46,1FvtWwP3ePJDeR6K7ZePGujUuusUTds8Vy,0.03132009133696556,0.05812932178378105,-0.02680923044681549,0.02680923044681549,False,False,False,False,True
1,236057,1PXTsK9NoznnN2GoWG7gUfwYVWxBmQvYxu,47,1JNchFeujbm786astAzpeRAVM1igPUMwYx,0.432988703250885,0.07779525965452194,0.35519344359636307,0.35519344359636307,False,False,False,True,False
1,237552,1PfoMjUFF47qEQKqoqft3Kxz69XXw2a1LW,46,38BoHtepsEZyWoCRKKyAe9gKW8wp3aPouM,0.9776145219802856,0.8909823894500732,0.0866321325302124,0.0866321325302124,True,False,True,True,False
1,242903,1QAtJPxfVTYpobNa9BrgU6WypzyJJEGZXP,43,1asrsnCiseKwF1cKqRvsszHnq6FUYuAX7,0.9806562662124634,0.9677689671516418,0.012887299060821533,0.012887299060821533,True,True,False,True,False
1,243983,1QGwsZRRNdpPPaATCb7yK5q6FLxouBt8Hu,49,1DwX1NA2r5hsPnNm72B3W5pTLBczvHKDoh,0.06339286267757416,0.23258185386657715,-0.169188991189003,0.169188991189003,False,False,False,False,True
1,243983,1QGwsZRRNdpPPaATCb7yK5q6FLxouBt8Hu,49,1HL6tSg5mUrXik5kdFBni4UTrAuPRps3P6,0.06339286267757416,0.04807010293006897,0.015322759747505188,0.015322759747505188,False,False,False,True,False
1,245307,1U5TTgSe6aG5v3yZF2iVeMyyuf8xMTvAb,49,1959snj1ovEnJP6ce9Aav2RuxDhZQEoCyh,0.9820305705070496,0.9757091999053955,0.006321370601654053,0.006321370601654053,True,True,False,True,False
1,246310,1ZXfybbikifb76be8Ubmnoxf8GJb59uEt,49,19aEYBAZzz6hiysK1h9GfeF1hvXASRHHW5,0.15826956927776337,0.19716599583625793,-0.03889642655849457,0.03889642655849457,False,False,False,False,True
1,246310,1ZXfybbikifb76be8Ubmnoxf8GJb59uEt,49,1DCsSV3zHRDMgxqGqimNumA81f4GKJUmba,0.15826956927776337,0.24217206239700317,-0.08390249311923981,0.08390249311923981,False,False,False,False,True
1,246550,1asrsnCiseKwF1cKqRvsszHnq6FUYuAX7,43,1CgL9cadWu6XwWAkfRYGc7XBuYtUEMTsUT,0.9400510787963867,0.8430234789848328,0.09702759981155396,0.09702759981155396,False,False,False,True,False
1,246550,1asrsnCiseKwF1cKqRvsszHnq6FUYuAX7,43,1E235xTx9Q2sGygH4eHHhLZ1n18qRF9zRT,0.9400510787963867,0.9397256970405579,0.0003253817558288574,0.0003253817558288574,False,False,False,True,False
1,246550,1asrsnCiseKwF1cKqRvsszHnq6FUYuAX7,43,1F8zLazqH3pM3RQWPnzuaEnytobGvwS85R,0.9400510787963867,0.825279176235199,0.11477190256118774,0.11477190256118774,False,False,False,True,False
1,246550,1asrsnCiseKwF1cKqRvsszHnq6FUYuAX7,43,1HK4LDW2Ct4oiqbCxiR67XfE7pekKqFwqf,0.9400510787963867,0.9392428398132324,0.0008082389831542969,0.0008082389831542969,False,False,False,True,False
1,246550,1asrsnCiseKwF1cKqRvsszHnq6FUYuAX7,43,1HKrstBUg1QjkgRJWHEixDnPdYCmhMJsqz,0.9400510787963867,0.9397799372673035,0.00027114152908325195,0.00027114152908325195,False,False,False,True,False
1,246550,1asrsnCiseKwF1cKqRvsszHnq6FUYuAX7,43,1HiydHrexzDiCQ99PJ4JySC9YPkKTWDDjF,0.9400510787963867,0.9397483468055725,0.000302731990814209,0.000302731990814209,False,False,False,True,False
1,246734,1c1YL8Zxoc9R1VYnpWp5HrFRrus3WH8an,46,38BoHtepsEZyWoCRKKyAe9gKW8wp3aPouM,0.6638036966323853,0.1341162919998169,0.5296874046325684,0.5296874046325684,False,False,False,True,False
1,247326,1fEhrfj53qcHD8nHxtUtwkjfiykJDZEhD,49,1DwX1NA2r5hsPnNm72B3W5pTLBczvHKDoh,0.8032816648483276,0.8893612027168274,-0.08607953786849976,0.08607953786849976,False,False,False,False,True
1,247326,1fEhrfj53qcHD8nHxtUtwkjfiykJDZEhD,49,1HL6tSg5mUrXik5kdFBni4UTrAuPRps3P6,0.8032816648483276,0.6374263167381287,0.16585534811019897,0.16585534811019897,False,False,False,True,False
1,247713,1hQTvXsaYwtrkq499vLPGLYsPCyyfKaQ9,49,1LPkxJBrtvZvSRwaUkmXQrJtLwxUNkSRsd,0.7586821913719177,0.9045257568359375,-0.14584356546401978,0.14584356546401978,False,False,False,False,True
1,248227,1jxX29fe37u8sL7jQr9CD9aAWuB7QApyC,45,12Nky4Abg6K5KPRJV2CiVDkK38cYih9qfq,0.8405994176864624,0.9332808256149292,-0.0926814079284668,0.0926814079284668,False,False,False,False,True
1,248227,1jxX29fe37u8sL7jQr9CD9aAWuB7QApyC,45,1DnigX5TYZ1z92hatgPUTfPKm6d21XDVyo,0.8405994176864624,0.42428138852119446,0.41631802916526794,0.41631802916526794,False,False,False,True,False
1,249270,1qXt4skmNV9iDEatDci1zeQwUcTNPpiPK,48,1Lo45R8qkKDurPwtAU4wy6iyYYFpRPwhQa,0.580131471157074,0.6110410690307617,-0.030909597873687744,0.030909597873687744,False,False,False,False,True
1,249639,1sT8pTFS7urkmwWgR6gq81TiKpVSRKdHM,42,19ScWFkhyDc6bDhSJ28xtj9juPq48V9Sv7,0.7887689471244812,0.8481170535087585,-0.059348106384277344,0.059348106384277344,False,False,False,False,True
1,250362,1wQc7SohFenbB1yciK8Te6ZZNvFMZqxu8,48,1Lo45R8qkKDurPwtAU4wy6iyYYFpRPwhQa,0.22067460417747498,0.33895349502563477,-0.11827889084815979,0.11827889084815979,False,False,False,False,True
1,268638,3BrZAPtb7tBW7nkfbCMgMGG5Ai3UYpHTsM,42,1EgVDZjJeRYV7fEpGv5fi4bG6H4NtAX6Fa,0.9049439430236816,0.9375386238098145,-0.03259468078613281,0.03259468078613281,False,False,False,False,True
1,268638,3BrZAPtb7tBW7nkfbCMgMGG5Ai3UYpHTsM,42,1FktjjJY6rXwgViX42Qxk3J3v1v22Rxw8b,0.9049439430236816,0.9090833067893982,-0.004139363765716553,0.004139363765716553,False,False,False,False,True
1,271678,3DaXfvpvxZUSPS6Hv133f71MG8f9bnhGtB,45,1AGvs3vZQ8rwhREcn1todsP1Cex6qZTCik,0.9333081245422363,0.9566051363945007,-0.023297011852264404,0.023297011852264404,False,True,True,False,True
1,271678,3DaXfvpvxZUSPS6Hv133f71MG8f9bnhGtB,45,1BLRZf3TB9SEL26RxF54Lk7eDrjbSnA3ZT,0.9333081245422363,0.9286869168281555,0.0046212077140808105,0.0046212077140808105,False,False,False,True,False
1,271678,3DaXfvpvxZUSPS6Hv133f71MG8f9bnhGtB,45,1D3hJYUeebLsmxtjDnzvWwaumax1ipefBa,0.9333081245422363,0.949478030204773,-0.01616990566253662,0.01616990566253662,False,True,True,False,True
1,271915,3DiugMuhM9FrK4hV7My5b19s5bcC4pHvjX,45,1GNqGgYazbzdV354HnFwqPv3JteKDjKaqG,0.15743887424468994,0.1681991070508957,-0.01076023280620575,0.01076023280620575,False,False,False,False,True
1,271915,3DiugMuhM9FrK4hV7My5b19s5bcC4pHvjX,45,1M4EnibRGxbEEYQHtkh7o1q5s24hUaEZ34,0.15743887424468994,0.27626579999923706,-0.11882692575454712,0.11882692575454712,False,False,False,False,True
1,275156,3FZQWXCKnEo4eD6mo27Rpxq2bwELbB8ojc,47,1DHHJdsakHN7tCuLziQqfUHFK5RKpJB6RN,0.9816204309463501,0.9808881282806396,0.0007323026657104492,0.0007323026657104492,True,True,False,True,False
1,275156,3FZQWXCKnEo4eD6mo27Rpxq2bwELbB8ojc,47,1FDqi4NGvGiqf2zqYSx6iLo6Pd8y9N8WVj,0.9816204309463501,0.9820611476898193,-0.0004407167434692383,0.0004407167434692383,True,True,False,False,True
1,275156,3FZQWXCKnEo4eD6mo27Rpxq2bwELbB8ojc,47,1LnNUMRzUmc7BuqW4q9Zgij1SsH9SU3TdJ,0.9816204309463501,0.9766969680786133,0.004923462867736816,0.004923462867736816,True,True,False,True,False
1,280420,3JhCRkemCzWByjGsnuh82LCqXEaToSCCzV,43,13jttFaLnhiQcFo4hYXnMNdZMNQapzyK5J,0.9365316033363342,0.936829686164856,-0.0002980828285217285,0.0002980828285217285,False,False,False,False,True
1,280420,3JhCRkemCzWByjGsnuh82LCqXEaToSCCzV,43,15ws9hmVXfWqwKUGGBFfqUAYg4pCWp5i65,0.9365316033363342,0.9361505508422852,0.00038105249404907227,0.00038105249404907227,False,False,False,True,False
1,280420,3JhCRkemCzWByjGsnuh82LCqXEaToSCCzV,43,191Fg7VG5MFAxsr4tKZHdzyuqktNYL4k3M,0.9365316033363342,0.9391078352928162,-0.0025762319564819336,0.0025762319564819336,False,False,False,False,True
1,280420,3JhCRkemCzWByjGsnuh82LCqXEaToSCCzV,43,1KZQGAA4jT4EQKvmMcWoEhX8eRGwcH95Rs,0.9365316033363342,0.9342195987701416,0.002312004566192627,0.002312004566192627,False,False,False,True,False
1,280420,3JhCRkemCzWByjGsnuh82LCqXEaToSCCzV,43,1Nd4WoUggkZ71AYxsAVPChMzSztrFKduvY,0.9365316033363342,0.9376289248466492,-0.0010973215103149414,0.0010973215103149414,False,False,False,False,True
1,286592,3NLyzZRyEMmwsASjT88NnYHotkCxkjw4oT,45,129EZEk9iu73adHScv3Qu4QibtsTAWSrus,0.7741864919662476,0.7860210537910461,-0.011834561824798584,0.011834561824798584,False,False,False,False,True
1,286592,3NLyzZRyEMmwsASjT88NnYHotkCxkjw4oT,45,149R7hMKKU78PU1t2nqX22qtWAyR9R7A4Z,0.7741864919662476,0.785137951374054,-0.010951459407806396,0.010951459407806396,False,False,False,False,True
1,286592,3NLyzZRyEMmwsASjT88NnYHotkCxkjw4oT,45,15hUn7S97RCoo2A3f5ppy6MJZNToRKnW3R,0.7741864919662476,0.7841227650642395,-0.009936273097991943,0.009936273097991943,False,False,False,False,True
1,286592,3NLyzZRyEMmwsASjT88NnYHotkCxkjw4oT,45,1BRnBXZ9CZuDxTNfNNAkvoDSS18R6f7KFf,0.7741864919662476,0.7851474285125732,-0.010960936546325684,0.010960936546325684,False,False,False,False,True
1,286592,3NLyzZRyEMmwsASjT88NnYHotkCxkjw4oT,45,1CPCGQYeGg21J8ALCahdtn6PRJJUg84MPM,0.7741864919662476,0.7846661806106567,-0.01047968864440918,0.01047968864440918,False,False,False,False,True
1,286592,3NLyzZRyEMmwsASjT88NnYHotkCxkjw4oT,45,1KfNpZTbam5dLXuGzFeCEX1ecbzkWx8Tv2,0.7741864919662476,0.7868284583091736,-0.012641966342926025,0.012641966342926025,False,False,False,False,True
1,286592,3NLyzZRyEMmwsASjT88NnYHotkCxkjw4oT,45,1MoCk52G8cz4KPuNPMXdpe2rBCgTbSTK6R,0.7741864919662476,0.7844765186309814,-0.010290026664733887,0.010290026664733887,False,False,False,False,True
1,286592,3NLyzZRyEMmwsASjT88NnYHotkCxkjw4oT,45,1NLxMQRd4BzMh2ka4vgomUQKBuhhrhKVgG,0.7741864919662476,0.7847076058387756,-0.010521113872528076,0.010521113872528076,False,False,False,False,True
1,286592,3NLyzZRyEMmwsASjT88NnYHotkCxkjw4oT,45,1PXEWSDeNNeiHHoHJPvBQPVWb3Ks3cfhTB,0.7741864919662476,0.7912828326225281,-0.017096340656280518,0.017096340656280518,False,False,False,False,True
1,286592,3NLyzZRyEMmwsASjT88NnYHotkCxkjw4oT,45,37rmdmN7hHRWb8b6Xvzsj6L5zmhsXjJKec,0.7741864919662476,0.7900602221488953,-0.015873730182647705,0.015873730182647705,False,False,False,False,True
1,286592,3NLyzZRyEMmwsASjT88NnYHotkCxkjw4oT,45,39sfuA8pY4UfybgEZi7uvA13jkGzZpsg5K,0.7741864919662476,0.7337619066238403,0.04042458534240723,0.04042458534240723,False,False,False,True,False
1,286592,3NLyzZRyEMmwsASjT88NnYHotkCxkjw4oT,45,3Am8uxB9RBnHk2uBpapYBPxofVK4zJySQX,0.7741864919662476,0.758026659488678,0.01615983247756958,0.01615983247756958,False,False,False,True,False
1,286592,3NLyzZRyEMmwsASjT88NnYHotkCxkjw4oT,45,3GX5iHbSJ4mc42BtqAQKtoyfYVRu9JKfuB,0.7741864919662476,0.732513964176178,0.04167252779006958,0.04167252779006958,False,False,False,True,False
1,286592,3NLyzZRyEMmwsASjT88NnYHotkCxkjw4oT,45,3M22qkooDXywKiunyZZARcDAN8fG4F6pub,0.7741864919662476,0.8008630275726318,-0.026676535606384277,0.026676535606384277,False,False,False,False,True
1,286592,3NLyzZRyEMmwsASjT88NnYHotkCxkjw4oT,45,3Qh6xuHMw5jqyi525fZj9XjLxQTpb1CFEC,0.7741864919662476,0.7850639820098877,-0.010877490043640137,0.010877490043640137,False,False,False,False,True
1,291073,3QpsKHJUpnYCCYX5Nbo1hh4Hva9v3Kzyhg,43,1JNePVExrvnWcJnouKMoV6zC9KPr6tcjjP,0.8337498903274536,0.9185601472854614,-0.08481025695800781,0.08481025695800781,False,False,False,False,True
1,291091,3QqF1iHxztxRLWtsaoWSnWcPcUAZSJDJfM,42,14giZyCQDGHSpSyVygyw7viGTcc9uvVoSp,0.9557817578315735,0.958518385887146,-0.0027366280555725098,0.0027366280555725098,True,True,False,False,True
1,291091,3QqF1iHxztxRLWtsaoWSnWcPcUAZSJDJfM,42,19yYEwstiwMgHCtSfySypF2qBV4qG5rhcU,0.9557817578315735,0.9579194784164429,-0.0021377205848693848,0.0021377205848693848,True,True,False,False,True
1,291091,3QqF1iHxztxRLWtsaoWSnWcPcUAZSJDJfM,42,1CADPoDkxyfzi8vFsX3Lucg7vbb1TjHEYz,0.9557817578315735,0.9544506072998047,0.0013311505317687988,0.0013311505317687988,True,True,False,True,False
1,291091,3QqF1iHxztxRLWtsaoWSnWcPcUAZSJDJfM,42,1DCnyDcNM2aT2KtYTq9FRuroKBxJutdG76,0.9557817578315735,0.9548366069793701,0.0009451508522033691,0.0009451508522033691,True,True,False,True,False
0,47008,16HRebn7XXvuLopHZp6BXF76ehR5QqpJrV,43,1N52wHoVR79PMDishab2XmRHsbekCdGquK,0.004992155358195305,0.005731439217925072,-0.0007392838597297668,0.0007392838597297668,False,False,False,False,True
0,26899,14QtY14DDsxrJQRLq63qNuWLQYYK8VkecA,47,16NNAn7NNLHKNM63R9Q4RRyZHYRihK69zg,0.0036727183032780886,0.003659005044028163,1.3713259249925613e-05,1.3713259249925613e-05,False,False,False,True,False
0,26899,14QtY14DDsxrJQRLq63qNuWLQYYK8VkecA,47,17A16QmavnUfCW11DAApiJxp7ARnxN5pGX,0.0036727183032780886,0.004248631652444601,-0.0005759133491665125,0.0005759133491665125,False,False,False,False,True
0,26899,14QtY14DDsxrJQRLq63qNuWLQYYK8VkecA,47,1N52wHoVR79PMDishab2XmRHsbekCdGquK,0.0036727183032780886,0.004788538441061974,-0.001115820137783885,0.001115820137783885,False,False,False,False,True
0,26899,14QtY14DDsxrJQRLq63qNuWLQYYK8VkecA,47,3KAHHqjaKhLiB8U4yWcB69LsMJjDxqecWD,0.0036727183032780886,0.0035252587404102087,0.00014745956286787987,0.00014745956286787987,False,False,False,True,False
0,27625,14UoK87EFUAND4s3yxJR75T3ZvohscYTxo,48,1E5dw2TfvkWeFSy2QFudNiQptT7gCiMMx6,0.010783682577311993,0.0028053547721356153,0.007978327805176377,0.007978327805176377,False,False,False,True,False
0,27625,14UoK87EFUAND4s3yxJR75T3ZvohscYTxo,48,1GX28yLjVWux7ws4UQ9FB4MnLH4UKTPK2z,0.010783682577311993,0.04693051427602768,-0.03614683169871569,0.03614683169871569,False,False,False,False,True
0,152551,1Fttxepxr1RcQjgtBkiCwqDmNE3AfBBWvJ,46,17A16QmavnUfCW11DAApiJxp7ARnxN5pGX,0.003222086001187563,0.005857819225639105,-0.002635733224451542,0.002635733224451542,False,False,False,False,True
0,213328,1MTFktyEjLGLK9ha8Ltkx2HG3nehRXMRY2,46,1Hy9riX3QPoh5G2XrQvLFfjbLMSvBkocjq,0.005879549775272608,0.004963938612490892,0.0009156111627817154,0.0009156111627817154,False,False,False,True,False
0,213328,1MTFktyEjLGLK9ha8Ltkx2HG3nehRXMRY2,46,1N52wHoVR79PMDishab2XmRHsbekCdGquK,0.005879549775272608,0.0074935248121619225,-0.0016139750368893147,0.0016139750368893147,False,False,False,False,True
0,279958,3JQah2aJiULK2zLTnW5WCMWF6hGe1mpcdG,42,19j9W21psaLRGCYrHPVQHpPRsmxtpSD3MW,0.30240362882614136,0.14284124970436096,0.1595623791217804,0.1595623791217804,False,False,False,True,False
0,279958,3JQah2aJiULK2zLTnW5WCMWF6hGe1mpcdG,42,1H1HkhfHuDa3PWi4cDn7u34mT3ePg2jL1g,0.30240362882614136,0.34170636534690857,-0.03930273652076721,0.03930273652076721,False,False,False,False,True
0,279958,3JQah2aJiULK2zLTnW5WCMWF6hGe1mpcdG,42,1KmZzMuFonWaqd4LE6ZMYdpQtVGYMqXoqG,0.30240362882614136,0.321601539850235,-0.019197911024093628,0.019197911024093628,False,False,False,False,True
0,279958,3JQah2aJiULK2zLTnW5WCMWF6hGe1mpcdG,42,35AnUd6znjGwzXZLa9tkjbAyAmaPeDwPPr,0.30240362882614136,0.3267470896244049,-0.02434346079826355,0.02434346079826355,False,False,False,False,True
0,239782,1PshPXT9RZfcq3KkJu9GryitmmMp8YGnGP,45,12PzFi4xtUKbFqpY5ZqGngNkcMMZgtkLVq,0.0025530862621963024,0.002726600505411625,-0.0001735142432153225,0.0001735142432153225,False,False,False,False,True
0,239782,1PshPXT9RZfcq3KkJu9GryitmmMp8YGnGP,45,17A16QmavnUfCW11DAApiJxp7ARnxN5pGX,0.0025530862621963024,0.0029922882094979286,-0.0004392019473016262,0.0004392019473016262,False,False,False,False,True
0,239782,1PshPXT9RZfcq3KkJu9GryitmmMp8YGnGP,45,1FWK9ZfQKM6T38NW7qe5GmwPyqY1caLbXG,0.0025530862621963024,0.00254647433757782,6.61192461848259e-06,6.61192461848259e-06,False,False,False,True,False
0,239782,1PshPXT9RZfcq3KkJu9GryitmmMp8YGnGP,45,1N52wHoVR79PMDishab2XmRHsbekCdGquK,0.0025530862621963024,0.0029150834307074547,-0.00036199716851115227,0.00036199716851115227,False,False,False,False,True
0,120496,1CwhNhedNVjU2rkrB1w3okD8yxMu9DpomV,48,1FmGo2WMExLdGzvFnH1q8rsFhN9Ppzon8,0.11419142782688141,0.0034677807707339525,0.11072364705614746,0.11072364705614746,False,False,False,True,False
0,120496,1CwhNhedNVjU2rkrB1w3okD8yxMu9DpomV,48,1GX28yLjVWux7ws4UQ9FB4MnLH4UKTPK2z,0.11419142782688141,0.43303126096725464,-0.31883983314037323,0.31883983314037323,False,False,False,False,True
0,117913,1CiEnaahGUVXLwHy14noSsJhCtetsfk26F,48,1DML4Wx7hz2hcvwb89NK6VmFLbDJzN4x4b,0.005310031119734049,0.009005398489534855,-0.003695367369800806,0.003695367369800806,False,False,False,False,True
0,117913,1CiEnaahGUVXLwHy14noSsJhCtetsfk26F,48,1KJuzWJat7HUgGSFaGbU2QiLoUeiF5Y6dn,0.005310031119734049,0.004683502484112978,0.0006265286356210709,0.0006265286356210709,False,False,False,True,False
0,117913,1CiEnaahGUVXLwHy14noSsJhCtetsfk26F,48,1Kzwj6ZWSemKSHjbKVDnYRmJNqBxmESQtU,0.005310031119734049,0.006540327798575163,-0.001230296678841114,0.001230296678841114,False,False,False,False,True
0,176551,1J5ktq5dZ9H1kgFMvH88gqYi5u8CLJiSJL,43,12ucu9bHLe2w2ahjibVtp3xmdcGkgUmX4A,0.004310371819883585,0.012305944226682186,-0.007995572406798601,0.007995572406798601,False,False,False,False,True
0,176551,1J5ktq5dZ9H1kgFMvH88gqYi5u8CLJiSJL,43,1DxFj2zLBLXSM3ETEr4RZr6KcBEeaGAwoT,0.004310371819883585,0.0039049717597663403,0.0004054000601172447,0.0004054000601172447,False,False,False,True,False
0,176551,1J5ktq5dZ9H1kgFMvH88gqYi5u8CLJiSJL,43,1GX28yLjVWux7ws4UQ9FB4MnLH4UKTPK2z,0.004310371819883585,0.004758371505886316,-0.0004479996860027313,0.0004479996860027313,False,False,False,False,True
0,275360,3FgCjBtES3bYsHsjFa2TezJiTysVzjuG8P,44,17A16QmavnUfCW11DAApiJxp7ARnxN5pGX,0.0027080392464995384,0.03784971311688423,-0.03514167387038469,0.03514167387038469,False,False,False,False,True
0,10240,12tCSfiAv6onu4PoCRDaCguuxsjhoYgsLT,47,17WakVdjTNbtFBzhtNCdSv65mkHDc4eUpC,0.005401838105171919,0.005258637014776468,0.0001432010903954506,0.0001432010903954506,False,False,False,True,False
0,47079,16HqjcudUD8RWwgEWuC49Du22ULQxzgJiS,48,1GX28yLjVWux7ws4UQ9FB4MnLH4UKTPK2z,0.007115685846656561,0.09326301515102386,-0.0861473293043673,0.0861473293043673,False,False,False,False,True
0,50313,16b3hdiSqjPNx217REaNqzWrQbYnFqn6eL,43,1NtHN8Tx7MSGZ3XNx5iyNSRqsmQVnb3Ab6,0.00917529035359621,0.23471365869045258,-0.22553836833685637,0.22553836833685637,False,False,False,False,True
0,229768,1NxfTtx5GuWtVMpxmDJ75H81t3p3xMrRg4,47,34NRoKBRK8y1tvKdN6XZE2Wodqb5YfmCV9,0.004223171155899763,0.004610222298651934,-0.00038705114275217056,0.00038705114275217056,False,False,False,False,True
0,229768,1NxfTtx5GuWtVMpxmDJ75H81t3p3xMrRg4,47,3Q5Z56QaBoyetUR627RzR38jPBXyQp8Pz9,0.004223171155899763,0.004788797348737717,-0.0005656261928379536,0.0005656261928379536,False,False,False,False,True
0,288345,3PK1G4doPAXVEEANaAmDdpMrY2R7SUxj2A,45,1PXEWSDeNNeiHHoHJPvBQPVWb3Ks3cfhTB,0.5665019750595093,0.6612038612365723,-0.09470188617706299,0.09470188617706299,False,False,False,False,True
0,55396,173Z9tMRjXd95CnBWoHqFWGisDgXaWCpJ5,45,1Nu5GC9hpp8THFuS7KcbScYVQCHbNtrLXz,0.0032228443305939436,0.002443905221298337,0.0007789391092956066,0.0007789391092956066,False,False,False,True,False
0,11253,12yZgoDGgiJc3iPriAKTgqRnSB65fW8zoZ,49,1DFLghp9kw2f6B32LisVzWkyx9qEnzscKi,0.0029443702660501003,0.0031208109576255083,-0.00017644069157540798,0.00017644069157540798,False,False,False,False,True
0,94864,1Ae2qFQKQ1Yd6tgiT2MziARi7t53ytVVt4,45,14eUc5rKLLpfv4TVZpp9QscfveF5cwiHtr,0.003177367150783539,0.003265567822381854,-8.820067159831524e-05,8.820067159831524e-05,False,False,False,False,True
0,94864,1Ae2qFQKQ1Yd6tgiT2MziARi7t53ytVVt4,45,16gsiBTNjYCyFQs1cJZcy7UpXT69j4hFeo,0.003177367150783539,0.0031861390452831984,-8.771894499659538e-06,8.771894499659538e-06,False,False,False,False,True
